id,x,y,z,tonn,au,cu,proc_profit,grade,is_ore,block_cost,block_value,gross_revenue,total_cost_process,total_cost_waste,pit_rf
19405,21,44,8,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,0.8499999999999999
19406,21,44,9,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,0.6499999999999999
19407,21,44,10,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,0.5499999999999999
19408,21,44,11,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,0.5499999999999999
19409,21,44,12,63280.0,0.083008836,0.056327425,-2.77782532592,0.1085027231960227,False,56952.0,-56952.0,77339.2133757824,310072.0,56952.0,0.49999999999999994
19410,21,44,13,65280.0,0.208590642,0.130649482,-1.051542489392,0.2617593670639204,False,58752.0,-58752.0,192475.30629249022,319872.0,58752.0,0.49999999999999994
19411,21,44,14,7231.0,0.097323221,0.056453636,-2.675057839416,0.1176262571541193,False,6507.900000000001,-6507.900000000001,9580.656763182904,35431.9,6507.900000000001,0.44999999999999996
19412,21,45,0,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19413,21,45,1,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19414,21,45,2,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19415,21,45,3,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19416,21,45,4,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19417,21,45,5,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19418,21,45,6,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19419,21,45,7,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19420,21,45,8,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19421,21,45,9,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,0.8499999999999999
19422,21,45,10,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,0.6499999999999999
19423,21,45,11,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,0.5499999999999999
19424,21,45,12,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,0.5499999999999999
19425,21,45,13,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,0.49999999999999994
19426,21,45,14,7084.644,0.0,0.0,-4.0,0.0,False,6376.1796,-6376.1796,0.0,34714.755600000004,6376.1796,0.49999999999999994
19427,21,46,0,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19428,21,46,1,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19429,21,46,2,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19430,21,46,3,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19431,21,46,4,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19432,21,46,5,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19433,21,46,6,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19434,21,46,7,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19435,21,46,8,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19436,21,46,9,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19437,21,46,10,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,0.8499999999999999
19438,21,46,11,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,0.6499999999999999
19439,21,46,12,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,0.5499999999999999
19440,21,46,13,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,0.5499999999999999
19441,21,46,14,5862.708,0.0,0.0,-4.0,0.0,False,5276.437199999999,-5276.437199999999,0.0,28727.2692,5276.437199999999,0.49999999999999994
19442,21,47,0,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19443,21,47,1,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19444,21,47,2,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19445,21,47,3,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19446,21,47,4,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19447,21,47,5,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19448,21,47,6,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19449,21,47,7,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19450,21,47,8,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19451,21,47,9,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19452,21,47,10,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19453,21,47,11,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,0.8499999999999999
19454,21,47,12,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,0.6499999999999999
19455,21,47,13,60953.949,0.0,0.0,-4.0,0.0,False,54858.5541,-54858.5541,0.0,298674.35010000004,54858.5541,0.5499999999999999
19456,21,47,14,1480.197,0.0,0.0,-4.0,0.0,False,1332.1772999999998,-1332.1772999999998,0.0,7252.9653,1332.1772999999998,0.5499999999999999
19457,21,48,0,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19458,21,48,1,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19459,21,48,2,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19460,21,48,3,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19461,21,48,4,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19462,21,48,5,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19463,21,48,6,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19464,21,48,7,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19465,21,48,8,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19466,21,48,9,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19467,21,48,10,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19468,21,48,11,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19469,21,48,12,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,0.8499999999999999
19470,21,48,13,60423.893,0.0,0.0,-4.0,0.0,False,54381.5037,-54381.5037,0.0,296077.0757,54381.5037,0.6499999999999999
19471,21,49,0,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19472,21,49,1,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19473,21,49,2,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19474,21,49,3,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19475,21,49,4,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19476,21,49,5,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19477,21,49,6,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19478,21,49,7,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19479,21,49,8,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19480,21,49,9,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19481,21,49,10,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19482,21,49,11,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19483,21,49,12,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19484,21,49,13,52266.163,0.0,0.0,-4.0,0.0,False,47039.5467,-47039.5467,0.0,256104.1987,47039.5467,0.8499999999999999
19485,21,50,0,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19486,21,50,1,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19487,21,50,2,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19488,21,50,3,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19489,21,50,4,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19490,21,50,5,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19491,21,50,6,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19492,21,50,7,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19493,21,50,8,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19494,21,50,9,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19495,21,50,10,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19496,21,50,11,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19497,21,50,12,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19498,21,50,13,48856.602,0.0,0.0,-4.0,0.0,False,43970.9418,-43970.9418,0.0,239397.34980000003,43970.9418,inf
19499,21,51,0,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19500,21,51,1,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19501,21,51,2,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19502,21,51,3,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19503,21,51,4,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19504,21,51,5,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19505,21,51,6,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19506,21,51,7,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19507,21,51,8,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19508,21,51,9,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19509,21,51,10,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19510,21,51,11,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19511,21,51,12,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19512,21,51,13,51464.329,0.0,0.0,-4.0,0.0,False,46317.8961,-46317.8961,0.0,252175.2121,46317.8961,inf
19513,21,52,0,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19514,21,52,1,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19515,21,52,2,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19516,21,52,3,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19517,21,52,4,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19518,21,52,5,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19519,21,52,6,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19520,21,52,7,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19521,21,52,8,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19522,21,52,9,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19523,21,52,10,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19524,21,52,11,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19525,21,52,12,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19526,21,52,13,50025.116,0.0,0.0,-4.0,0.0,False,45022.6044,-45022.6044,0.0,245123.06840000002,45022.604400000004,inf
19527,21,53,0,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19528,21,53,1,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19529,21,53,2,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19530,21,53,3,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19531,21,53,4,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19532,21,53,5,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19533,21,53,6,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19534,21,53,7,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19535,21,53,8,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19536,21,53,9,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19537,21,53,10,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19538,21,53,11,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19539,21,53,12,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19540,21,53,13,44165.634,0.0,0.0,-4.0,0.0,False,39749.0706,-39749.0706,0.0,216411.6066,39749.0706,inf
19541,21,54,0,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19542,21,54,1,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19543,21,54,2,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19544,21,54,3,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19545,21,54,4,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19546,21,54,5,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19547,21,54,6,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19548,21,54,7,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19549,21,54,8,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19550,21,54,9,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19551,21,54,10,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19552,21,54,11,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19553,21,54,12,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19554,21,54,13,41976.299,0.0,0.0,-4.0,0.0,False,37778.6691,-37778.6691,0.0,205683.86510000002,37778.6691,inf
19555,21,55,0,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19556,21,55,1,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19557,21,55,2,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19558,21,55,3,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19559,21,55,4,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19560,21,55,5,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19561,21,55,6,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19562,21,55,7,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19563,21,55,8,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19564,21,55,9,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19565,21,55,10,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19566,21,55,11,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19567,21,55,12,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19568,21,55,13,40337.082,0.0,0.0,-4.0,0.0,False,36303.3738,-36303.3738,0.0,197651.70180000004,36303.3738,inf
19569,21,56,0,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19570,21,56,1,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19571,21,56,2,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19572,21,56,3,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19573,21,56,4,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19574,21,56,5,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19575,21,56,6,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19576,21,56,7,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19577,21,56,8,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19578,21,56,9,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19579,21,56,10,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19580,21,56,11,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19581,21,56,12,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19582,21,56,13,38746.086,0.0,0.0,-4.0,0.0,False,34871.4774,-34871.4774,0.0,189855.82140000002,34871.4774,inf
19583,21,57,0,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19584,21,57,1,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19585,21,57,2,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19586,21,57,3,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19587,21,57,4,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19588,21,57,5,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19589,21,57,6,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19590,21,57,7,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19591,21,57,8,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19592,21,57,9,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19593,21,57,10,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19594,21,57,11,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19595,21,57,12,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19596,21,57,13,37246.574,0.0,0.0,-4.0,0.0,False,33521.916600000004,-33521.916600000004,0.0,182508.21260000003,33521.916600000004,inf
19597,21,58,0,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19598,21,58,1,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19599,21,58,2,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19600,21,58,3,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19601,21,58,4,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19602,21,58,5,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
19603,21,58,6,61200.012,0.0,0.0,-4.0,0.0,False,55080.0108,-55080.0108,0.0,299880.05880000006,55080.010800000004,inf
